t,u_nominal solution,u_SAA solution
1.238999999999999879e+01,8.088267787890346394e-01,7.852991336590957605e-01
1.239749999999999908e+01,8.089155534048778629e-01,7.853899149388443579e-01
1.240499999999999936e+01,8.090051332549542673e-01,7.854814153437702506e-01
1.241249999999999964e+01,8.090955334929404996e-01,7.855736404267167350e-01
1.241999999999999993e+01,8.091867687168664558e-01,7.856665931840188799e-01
1.242750000000000021e+01,8.092788530944226011e-01,7.857602746065336374e-01
1.243499999999999872e+01,8.093718005962260431e-01,7.858546842522421416e-01
1.244249999999999901e+01,8.094656253237795251e-01,7.859498208193174129e-01
1.244999999999999929e+01,8.095603419069554718e-01,7.860456826997708202e-01
1.245749999999999957e+01,8.096559659356733496e-01,7.861422684959507023e-01
1.246499999999999986e+01,8.097525143831327821e-01,7.862395774851033137e-01
1.247250000000000014e+01,8.098500059745441515e-01,7.863376100206964647e-01
1.248000000000000043e+01,8.099484614561845985e-01,7.864363678629484600e-01
1.248749999999999893e+01,8.100479037249913583e-01,7.865358544348094449e-01
1.249499999999999922e+01,8.101483577884145415e-01,7.866360750032881377e-01
1.250249999999999950e+01,8.102498505371110715e-01,7.867370367891903804e-01
1.250999999999999979e+01,8.103524103282087054e-01,7.868387490110442251e-01
1.251750000000000007e+01,8.104560663929052389e-01,7.869412228710014334e-01
1.252500000000000036e+01,8.105608480977001262e-01,7.870444714918417572e-01
1.253249999999999886e+01,8.106667841021100163e-01,7.871485098148472970e-01
1.253999999999999915e+01,8.107739014660909627e-01,7.872533544683861795e-01
1.254749999999999943e+01,8.108822247666246374e-01,7.873590236165232126e-01
1.255499999999999972e+01,8.109917752845069439e-01,7.874655367961524988e-01
1.256250000000000000e+01,8.111025703192398240e-01,7.875729147500006855e-01
1.257000000000000028e+01,8.112146226824303863e-01,7.876811792616635888e-01
1.257749999999999879e+01,8.113279404088789004e-01,7.877903529976182373e-01
1.258499999999999908e+01,8.114425267105381812e-01,7.879004593600714701e-01
1.259249999999999936e+01,8.115583801827278565e-01,7.880115223536358071e-01
1.259999999999999964e+01,8.116754952555423896e-01,7.881235664680743547e-01
1.260749999999999993e+01,8.117938628674341572e-01,7.882366165789015389e-01
1.261500000000000021e+01,8.119134713235662826e-01,7.883506978672433219e-01
1.262249999999999872e+01,8.120343072896957226e-01,7.884658357600685674e-01
1.262999999999999901e+01,8.121563568638748842e-01,7.885820558916312173e-01
1.263749999999999929e+01,8.122796066637623102e-01,7.886993840865207384e-01
1.264499999999999957e+01,8.124040448671668857e-01,7.888178463641453142e-01
1.265249999999999986e+01,8.125296621476520986e-01,7.889374689636501348e-01
1.266000000000000014e+01,8.126564524552502000e-01,7.890582783871874506e-01
1.266749999999999865e+01,8.127844136038514522e-01,7.891803014581184605e-01
1.267499999999999893e+01,8.129135476406158523e-01,7.893035653892950254e-01
1.268249999999999922e+01,8.130438609876505796e-01,7.894280978550092254e-01
1.268999999999999950e+01,8.131753643611485671e-01,7.895539270587613734e-01
1.269749999999999979e+01,8.133080724872132627e-01,7.896810817878515687e-01
1.270500000000000007e+01,8.134420036459736325e-01,7.898095914450095067e-01
1.271250000000000036e+01,8.135771790855883534e-01,7.899394860471766755e-01
1.271999999999999886e+01,8.137136223547973835e-01,7.900707961820812031e-01
1.272749999999999915e+01,8.138513586062419147e-01,7.902035529146205217e-01
1.273499999999999943e+01,8.139904139225048185e-01,7.903377876372670308e-01
1.274249999999999972e+01,8.141308147125911887e-01,7.904735318616086248e-01
1.275000000000000000e+01,8.142725872186570291e-01,7.906108169517013229e-01
1.275750000000000028e+01,8.144157571618469982e-01,7.907496738039060391e-01
1.276499999999999879e+01,8.145603495431683605e-01,7.908901324819780365e-01
1.277249999999999908e+01,8.147063886017729128e-01,7.910322218202218147e-01
1.277999999999999936e+01,8.148538979201020993e-01,7.911759690110875543e-01
1.278749999999999964e+01,8.150029006542924837e-01,7.913213991964367366e-01
1.279499999999999993e+01,8.151534198596483982e-01,7.914685350835710675e-01
1.280250000000000021e+01,8.153054788752157611e-01,7.916173966078733359e-01
1.280999999999999872e+01,8.154591017284855692e-01,7.917680006633547318e-01
1.281749999999999901e+01,8.156143135208440142e-01,7.919203609206358907e-01
1.282499999999999929e+01,8.157711407565028106e-01,7.920744877489831470e-01
1.283249999999999957e+01,8.159296115821129680e-01,7.922303882550739695e-01
1.283999999999999986e+01,8.160897559110339428e-01,7.923880664466146362e-01
1.284750000000000014e+01,8.162516054149893119e-01,7.925475235238330640e-01
1.285499999999999865e+01,8.164151933761187863e-01,7.927087582968148638e-01
1.286249999999999893e+01,8.165805544035315000e-01,7.928717677216500226e-01
1.286999999999999922e+01,8.167477240295171192e-01,7.930365475439089540e-01
1.287749999999999950e+01,8.169167382107088704e-01,7.932030930340394637e-01
1.288499999999999979e+01,8.170876327679009732e-01,7.933713997961330255e-01
1.289250000000000007e+01,8.172604428042995472e-01,7.935414646289725704e-01
1.290000000000000036e+01,8.174352021452095940e-01,7.937132864164352375e-01
1.290749999999999886e+01,8.176119428424034608e-01,7.938868670228597102e-01
1.291499999999999915e+01,8.177906947834739926e-01,7.940622121679070666e-01
1.292249999999999943e+01,8.179714854405857327e-01,7.942393322544792911e-01
1.292999999999999972e+01,8.181543397843547005e-01,7.944182431223306695e-01
1.293750000000000000e+01,8.183392803777349567e-01,7.945989666991976064e-01
1.294500000000000028e+01,8.185263276522988241e-01,7.947815315205907227e-01
1.295249999999999879e+01,8.187155003562374134e-01,7.949659730891719400e-01
1.295999999999999908e+01,8.189068161505791421e-01,7.951523340452002486e-01
1.296749999999999936e+01,8.191002923186742057e-01,7.953406641213423001e-01
1.297499999999999964e+01,8.192959465447279266e-01,7.955310198586684756e-01
1.298249999999999993e+01,8.194937977108425198e-01,7.957234640663446434e-01
1.299000000000000021e+01,8.196938666592141765e-01,7.959180650156685299e-01
1.299749999999999872e+01,8.198961768671220174e-01,7.961148953698365949e-01
1.300499999999999901e+01,8.201007549873299274e-01,7.963140308639273801e-01
1.301249999999999929e+01,8.203076312153371186e-01,7.965155487646359278e-01
1.301999999999999957e+01,8.205168394571246138e-01,7.967195261554667063e-01
1.302749999999999986e+01,8.207284172858626548e-01,7.969260381092194701e-01
1.303500000000000014e+01,8.209424056922710600e-01,7.971351558243814361e-01
1.304249999999999865e+01,8.211588486494746375e-01,7.973469448140163562e-01
1.304999999999999893e+01,8.213777925277577774e-01,7.975614632433587481e-01
1.305749999999999922e+01,8.215992854060100159e-01,7.977787605143892291e-01
1.306499999999999950e+01,8.218233763338198550e-01,7.979988761910806749e-01
1.307249999999999979e+01,8.220501146003612591e-01,7.982218393474194151e-01
1.308000000000000007e+01,8.222795490634269289e-01,7.984476684016688086e-01
1.308750000000000036e+01,8.225117275846368647e-01,7.986763714753953858e-01
1.309499999999999886e+01,8.227466966059785447e-01,7.989079472860711739e-01
1.310249999999999915e+01,8.229845008896652381e-01,7.991423865492723877e-01
1.310999999999999943e+01,8.232251834292484416e-01,7.993796738333577290e-01
1.311749999999999972e+01,8.234687855262813327e-01,7.996197897784513842e-01
1.312500000000000000e+01,8.237153470147990930e-01,7.998627135654455822e-01
1.313250000000000028e+01,8.239649066062939564e-01,8.001084255018890978e-01
1.313999999999999879e+01,8.242175023213185181e-01,8.003569095820349810e-01
1.314749999999999908e+01,8.244731719705544748e-01,8.006081558790217878e-01
1.315499999999999936e+01,8.247319536480940405e-01,8.008621626384222481e-01
1.316249999999999964e+01,8.249938862024557285e-01,8.011189379633197882e-01
1.316999999999999993e+01,8.252590096559061505e-01,8.013785010098790629e-01
1.317750000000000021e+01,8.255273655492354479e-01,8.016408826464264115e-01
1.318499999999999872e+01,8.257989971964390108e-01,8.019061255650652420e-01
1.319249999999999901e+01,8.260739498408755654e-01,8.021742838695887778e-01
1.319999999999999929e+01,8.263522707108128529e-01,8.024454221935561904e-01
1.320749999999999957e+01,8.266340089773441813e-01,8.027196144253976318e-01
1.321499999999999986e+01,8.269192156213306388e-01,8.029969421315761302e-01
1.322250000000000014e+01,8.272079432186040249e-01,8.032774927736920922e-01
1.322999999999999865e+01,8.275002456545930141e-01,8.035613578116301836e-01
1.323749999999999893e+01,8.277961777815626698e-01,8.038486307741751213e-01
1.324499999999999922e+01,8.280957950343134089e-01,8.041394053637274109e-01
1.325249999999999950e+01,8.283991530239576129e-01,8.044337736457431998e-01
1.325999999999999979e+01,8.287063071341382869e-01,8.047318243595094067e-01
1.326750000000000007e+01,8.290173121493141783e-01,8.050336413772771760e-01
1.327500000000000036e+01,8.293322219494387859e-01,8.053393023353216940e-01
1.328249999999999886e+01,8.296510893082456040e-01,8.056488774633780992e-01
1.328999999999999915e+01,8.299739658319034152e-01,8.059624286472663046e-01
1.329749999999999943e+01,8.303009020699143594e-01,8.062800087709394159e-01
1.330499999999999972e+01,8.306319478200131501e-01,8.066016613954423153e-01
1.331250000000000000e+01,8.309671526336352976e-01,8.069274208396318704e-01
1.332000000000000028e+01,8.313065665090995093e-01,8.072573127271275295e-01
1.332749999999999879e+01,8.316502407379047224e-01,8.075913550531491625e-01
1.333499999999999908e+01,8.319982288479114141e-01,8.079295598017279811e-01
1.334249999999999936e+01,8.323505875686186828e-01,8.082719351086624648e-01
1.334999999999999964e+01,8.327073777311043701e-01,8.086184879204424414e-01
1.335749999999999993e+01,8.330686650109403457e-01,8.089692270483721526e-01
1.336500000000000021e+01,8.334345204280261266e-01,8.093241664658286094e-01
1.337249999999999872e+01,8.338050205332037113e-01,8.096833286516709194e-01
1.337999999999999901e+01,8.341802472366803833e-01,8.100467477509151193e-01
1.338749999999999929e+01,8.345602872654727111e-01,8.104144723107500337e-01
1.339499999999999957e+01,8.349452312728895542e-01,8.107865673599338185e-01
1.340249999999999986e+01,8.353351726585849235e-01,8.111631156340165516e-01
1.341000000000000014e+01,8.357302061888529643e-01,8.115442178060946476e-01
1.341749999999999865e+01,8.361304265300113503e-01,8.119299916583712085e-01
1.342499999999999893e+01,8.365359268202823273e-01,8.123205702161472308e-01
1.343249999999999922e+01,8.369467974062282378e-01,8.127160989539075064e-01
1.343999999999999950e+01,8.373631248585022835e-01,8.131167322629426764e-01
1.344749999999999979e+01,8.377849913599645371e-01,8.135226294322147611e-01
1.345500000000000007e+01,8.382124745293763057e-01,8.139339504319070828e-01
1.346250000000000036e+01,8.386456477090383776e-01,8.143508517980302397e-01
1.346999999999999886e+01,8.390845807079380103e-01,8.147734828963467679e-01
1.347749999999999915e+01,8.395293409561240816e-01,8.152019827981181743e-01
1.348499999999999943e+01,8.399799949934705356e-01,8.156364779354462469e-01
1.349249999999999972e+01,8.404366101884992446e-01,8.160770806292743096e-01
1.350000000000000000e+01,8.408992565618867987e-01,8.165238885083340170e-01
1.350750000000000028e+01,8.413680085759163152e-01,8.169769847716268352e-01
1.351499999999999879e+01,8.418429467466923555e-01,8.174364391976784994e-01
1.352249999999999908e+01,8.423241589419543374e-01,8.179023097747821769e-01
1.352999999999999936e+01,8.428117412452604817e-01,8.183746448181263844e-01
1.353749999999999964e+01,8.433057982982528067e-01,8.188534854489919468e-01
1.354499999999999993e+01,8.438064430766977209e-01,8.193388683318858501e-01
1.355250000000000021e+01,8.443137961110656065e-01,8.198308285902990988e-01
1.355999999999999872e+01,8.448279842243316962e-01,8.203294028429981566e-01
1.356749999999999901e+01,8.453491389214742302e-01,8.208346323145303547e-01
1.357499999999999929e+01,8.458773946177314818e-01,8.213465659728251822e-01
1.358249999999999957e+01,8.464128869260588717e-01,8.218652636334737860e-01
1.358999999999999986e+01,8.469557512292772428e-01,8.223907989480667702e-01
1.359750000000000014e+01,8.475061217331414376e-01,8.229232621687329052e-01
1.360499999999999865e+01,8.480641311321880371e-01,8.234627625598576195e-01
1.361249999999999893e+01,8.486299109267235741e-01,8.240094303173176593e-01
1.361999999999999922e+01,8.492035923195874192e-01,8.245634178601339848e-01
1.362749999999999950e+01,8.497853075140842094e-01,8.251249003804903559e-01
1.363499999999999979e+01,8.503751911513752759e-01,8.256940755737218751e-01
1.364250000000000007e+01,8.509733815871156626e-01,8.262711625150080952e-01
1.365000000000000036e+01,8.515800217275862893e-01,8.268563996972063679e-01
1.365749999999999886e+01,8.521952592291480721e-01,8.274500422876460703e-01
1.366499999999999915e+01,8.528192460022351318e-01,8.280523586952945880e-01
1.367249999999999943e+01,8.534521371296636127e-01,8.286636265615968666e-01
1.367999999999999972e+01,8.540940894751561929e-01,8.292841283001103347e-01
1.368750000000000000e+01,8.547452603834639895e-01,8.299141463172129418e-01
1.369500000000000028e+01,8.554058069230863204e-01,8.305539580557997903e-01
1.370249999999999879e+01,8.560758860731868536e-01,8.312038310228283544e-01
1.370999999999999908e+01,8.567556561037247276e-01,8.318640179933944889e-01
1.371749999999999936e+01,8.574452791611780755e-01,8.325347526268664922e-01
1.372499999999999964e+01,8.581449247929222590e-01,8.332162457759393348e-01
1.373249999999999993e+01,8.588547738788829822e-01,8.339086828032789001e-01
1.374000000000000021e+01,8.595750222522714479e-01,8.346122222248459899e-01
1.374749999999999872e+01,8.603058832358249086e-01,8.353269959581008930e-01
1.375499999999999901e+01,8.610475884271501235e-01,8.360531113565515815e-01
1.376249999999999929e+01,8.618003863339407378e-01,8.367906550602122184e-01
1.376999999999999957e+01,8.625645388472700237e-01,8.375396984985229443e-01
1.377749999999999986e+01,8.633403159764471146e-01,8.383003046756599685e-01
1.378500000000000014e+01,8.641279896606951505e-01,8.390725356853659944e-01
1.379249999999999865e+01,8.649278277304344176e-01,8.398564602837765847e-01
1.379999999999999893e+01,8.657400891459251513e-01,8.406521608283026303e-01
1.380749999999999922e+01,8.665650214654218031e-01,8.414597389869887811e-01
1.381499999999999950e+01,8.674028611112371001e-01,8.422793198309850293e-01
1.382249999999999979e+01,8.682538364813433551e-01,8.431110542119653051e-01
1.383000000000000007e+01,8.691181734031464545e-01,8.439551196421375412e-01
1.383750000000000036e+01,8.699961019641810900e-01,8.448117201688699618e-01
1.384499999999999886e+01,8.708878634859068546e-01,8.456810859010966963e-01
1.385249999999999915e+01,8.717937163943806356e-01,8.465634728505466722e-01
1.385999999999999943e+01,8.727139399893080185e-01,8.474591635788253363e-01
1.386749999999999972e+01,8.736488355628803104e-01,8.483684688151253983e-01
1.387500000000000000e+01,8.745987248653441792e-01,8.492917297936234400e-01
1.388250000000000028e+01,8.755639464281245177e-01,8.502293206512685497e-01
1.388999999999999879e+01,8.765448506234729820e-01,8.511816499346437359e-01
1.389749999999999908e+01,8.775417944923382674e-01,8.521491601836925778e-01
1.390499999999999936e+01,8.785551373012858711e-01,8.531323247451058078e-01
1.391249999999999964e+01,8.795852375466561845e-01,8.541316414127881895e-01
1.391999999999999993e+01,8.806324518006218849e-01,8.551476231234159675e-01
1.392750000000000021e+01,8.816971354862065402e-01,8.561807866196826655e-01
1.393499999999999872e+01,8.827796454447064400e-01,8.572316405697891772e-01
1.394249999999999901e+01,8.838803440353595331e-01,8.583006749434687332e-01
1.394999999999999929e+01,8.849996044445015420e-01,8.593883533857620272e-01
1.395749999999999957e+01,8.861378168070712658e-01,8.604951098743227611e-01
1.396499999999999986e+01,8.872953945895881711e-01,8.616213501667266961e-01
1.397250000000000014e+01,8.884727804320027289e-01,8.627674576027357656e-01
1.397999999999999865e+01,8.896704503560783905e-01,8.639338019433312477e-01
1.398749999999999893e+01,8.908889150582197658e-01,8.651207493311426910e-01
1.399499999999999922e+01,8.921287170922143073e-01,8.663286713202730249e-01
1.400249999999999950e+01,8.933904232586710181e-01,8.675579513143016896e-01
1.400999999999999979e+01,8.946746124882467566e-01,8.688089875965316899e-01
1.401750000000000007e+01,8.959818608001757223e-01,8.700821932275976112e-01
1.402500000000000036e+01,8.973127262237150514e-01,8.713779941234587323e-01
1.403249999999999886e+01,8.986677374581290012e-01,8.726968273000580423e-01
1.403999999999999915e+01,9.000473900909420344e-01,8.740391413471527704e-01
1.404749999999999943e+01,9.014521531253587572e-01,8.754054005973100905e-01
1.405499999999999972e+01,9.028824864120205129e-01,8.767960933087746156e-01
1.406250000000000000e+01,9.043388667334444353e-01,8.782117427883944227e-01
1.407000000000000028e+01,9.058218174826641045e-01,8.796529191615578558e-01
1.407749999999999879e+01,9.073319350140603978e-01,8.811202488656061371e-01
1.408499999999999908e+01,9.088699046224727462e-01,8.826144191809230932e-01
1.409249999999999936e+01,9.104365011060783219e-01,8.841361762552086834e-01
1.409999999999999964e+01,9.120325727169980023e-01,8.856863168672486353e-01
1.410749999999999993e+01,9.136590120463947695e-01,8.872656761206744180e-01
1.411500000000000021e+01,9.153167216162557684e-01,8.888751147485668413e-01
1.412249999999999872e+01,9.170065842168398929e-01,8.905155102111647070e-01
1.412999999999999901e+01,9.187294473558916819e-01,8.921877549963684872e-01
1.413749999999999929e+01,9.204861274404166904e-01,8.938927635704765340e-01
1.414499999999999957e+01,9.222774333718010142e-01,8.956314867468680996e-01
1.415249999999999986e+01,9.241042028499243388e-01,8.974049296064469106e-01
1.416000000000000014e+01,9.259673400152588219e-01,8.992141673639781896e-01
1.416749999999999865e+01,9.278678419739002647e-01,9.010603533974339552e-01
1.417499999999999893e+01,9.298068050505051696e-01,9.029447152840567314e-01
1.418249999999999922e+01,9.317854085457224489e-01,9.048685377986291911e-01
1.418999999999999950e+01,9.338048821029109048e-01,9.068331355992025333e-01
1.419749999999999979e+01,9.358664694910076021e-01,9.088398216499005144e-01
1.420500000000000007e+01,9.379714039582098817e-01,9.108898792695518942e-01
1.421250000000000036e+01,9.401209069364381277e-01,9.129845454020691919e-01
1.421999999999999886e+01,9.423162134481037899e-01,9.151250102433337030e-01
1.422749999999999915e+01,9.445586168250298398e-01,9.173124343477221387e-01
1.423499999999999943e+01,9.468495163702673745e-01,9.195479798984782516e-01
1.424249999999999972e+01,9.491904483486963695e-01,9.218328492689804587e-01
1.425000000000000000e+01,9.515830853358827612e-01,9.241683224019581200e-01
1.425750000000000028e+01,9.540292006004180703e-01,9.265557853460116844e-01
1.426499999999999879e+01,9.565306088859356626e-01,9.289967451647854757e-01
1.427249999999999908e+01,9.590891069700173688e-01,9.314928303464453663e-01
1.427999999999999936e+01,9.617064413353674235e-01,9.340457794958180182e-01
1.428749999999999964e+01,9.643843233323118325e-01,9.366574234489331019e-01
1.429499999999999993e+01,9.671244955102511476e-01,9.393296666165525943e-01
1.430250000000000021e+01,9.699288318357253136e-01,9.420644726743817587e-01
1.430999999999999872e+01,9.727994376156114953e-01,9.448638584665201012e-01
1.431749999999999901e+01,9.757387100348053899e-01,9.477298989268873042e-01
1.432499999999999929e+01,9.787493310812274139e-01,9.506647451646879077e-01
1.433249999999999957e+01,9.818341886416640518e-01,9.536706570626297674e-01
1.433999999999999986e+01,9.849962502890534655e-01,9.567500497560255113e-01
1.434750000000000014e+01,9.882384366710141865e-01,9.599055493672258299e-01
1.435499999999999865e+01,9.915635478418669546e-01,9.631400476377526276e-01
1.436249999999999893e+01,9.949742819021024642e-01,9.664567395576416642e-01
1.436999999999999922e+01,9.984733539788109846e-01,9.698591260265417846e-01
1.437749999999999950e+01,1.002063685454724240e+00,9.733509683741319307e-01
1.438499999999999979e+01,1.005748603106254802e+00,9.769361948204531299e-01
1.439250000000000007e+01,1.009531978124446061e+00,9.806187787673179557e-01
1.439999999999999858e+01,1.013418250784954067e+00,9.844026289927201301e-01
1.440749999999999886e+01,1.017412323020519871e+00,9.882915428484844167e-01
1.441499999999999915e+01,1.021519346554981444e+00,9.922892658960082990e-01
1.442249999999999943e+01,1.025744474605418510e+00,9.963996709029934173e-01
1.442999999999999972e+01,1.030092667960538222e+00,1.000627022153877776e+00
1.443750000000000000e+01,1.034568642310079278e+00,1.004976245389405332e+00
1.444500000000000028e+01,1.039177008816143610e+00,1.009453102450790674e+00
1.445249999999999879e+01,1.043922597892652737e+00,1.014064189953552075e+00
1.445999999999999908e+01,1.048810882067190198e+00,1.018816743607770858e+00
1.446749999999999936e+01,1.053848353907873792e+00,1.023718313750912490e+00
1.447499999999999964e+01,1.059042700473019405e+00,1.028776446391843846e+00
1.448249999999999993e+01,1.064402670087919445e+00,1.033998518353733242e+00
1.449000000000000021e+01,1.069937650069947566e+00,1.039391815193119184e+00
1.449749999999999872e+01,1.075657126594790292e+00,1.044963825859932527e+00
1.450499999999999901e+01,1.081570302884106161e+00,1.050722617883408150e+00
1.451249999999999929e+01,1.087686124183734337e+00,1.056677122295576421e+00
1.451999999999999957e+01,1.094013767549980587e+00,1.062837234552181709e+00
1.452749999999999986e+01,1.100563381815579778e+00,1.069213790176554379e+00
1.453500000000000014e+01,1.107346684841177042e+00,1.075818596214097589e+00
1.454249999999999865e+01,1.114377104355886772e+00,1.082664675311934666e+00
1.454999999999999893e+01,1.121669486652015379e+00,1.089766675867598567e+00
1.455749999999999922e+01,1.129239763702020838e+00,1.097141139673835086e+00
1.456499999999999950e+01,1.137105019395283634e+00,1.104806235922039193e+00
1.457249999999999979e+01,1.145283971114707589e+00,1.112780858394623040e+00
1.458000000000000007e+01,1.153797282264130919e+00,1.121083569640125788e+00
1.458749999999999858e+01,1.162667010629073072e+00,1.129732338122239277e+00
1.459499999999999886e+01,1.171915329339085377e+00,1.138745797263992499e+00
1.460249999999999915e+01,1.181563961320870826e+00,1.148145692951317187e+00
1.460999999999999943e+01,1.191636114742808505e+00,1.157958935565285064e+00
1.461749999999999972e+01,1.202160927263995482e+00,1.168217501677664805e+00
1.462500000000000000e+01,1.213177377202661722e+00,1.178956144843166243e+00
1.463250000000000028e+01,1.224733401450684322e+00,1.190210491960973282e+00
1.463999999999999879e+01,1.236879178101699450e+00,1.202018757258622284e+00
1.464749999999999908e+01,1.249659421842825857e+00,1.214426752800593423e+00
1.465499999999999936e+01,1.263112086127721412e+00,1.227490453043404983e+00
1.466249999999999964e+01,1.277276802404851086e+00,1.241270646595975080e+00
1.466999999999999993e+01,1.292210717301215839e+00,1.255825141428010827e+00
1.467750000000000021e+01,1.308004834927535054e+00,1.271214687934801857e+00
1.468499999999999872e+01,1.324777380554019501e+00,1.287523698241069381e+00
1.469249999999999901e+01,1.342607237084104232e+00,1.304856287890209909e+00
1.469999999999999929e+01,1.361491691609898247e+00,1.323283075856615865e+00
1.470749999999999957e+01,1.381655918145427320e+00,1.342871150799932467e+00
1.471499999999999986e+01,1.403690744687278169e+00,1.363940888596392398e+00
1.472250000000000014e+01,1.425547564893826280e+00,1.386695504407071233e+00
1.472999999999999865e+01,1.455960071747543827e+00,1.409147739564633017e+00
1.473749999999999893e+01,2.000000000000000000e+00,1.443984663396887136e+00
1.474499999999999922e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.475249999999999950e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.475999999999999979e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.476750000000000007e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.477499999999999858e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.478249999999999886e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.478999999999999915e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.479749999999999943e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.480499999999999972e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.481250000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.482000000000000028e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.482749999999999879e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.483499999999999908e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.484249999999999936e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.484999999999999964e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.485749999999999993e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.486500000000000021e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.487249999999999872e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.487999999999999901e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.488749999999999929e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.489499999999999957e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.490249999999999986e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.491000000000000014e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.491749999999999865e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.492499999999999893e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.493249999999999922e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.493999999999999950e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.494749999999999979e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.495500000000000007e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.496249999999999858e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.496999999999999886e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.497749999999999915e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.498499999999999943e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.499249999999999972e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
