t,u_nominal solution,u_SAA solution
1.454249999999999865e+01,1.115245962805628821e+00,1.083191704498453811e+00
1.454999999999999893e+01,1.122569547311263793e+00,1.090357605057178159e+00
1.455749999999999922e+01,1.130199905387494486e+00,1.097936772253068849e+00
1.456499999999999950e+01,1.138173409220756938e+00,1.105933360495247042e+00
1.457249999999999979e+01,1.146539803028436388e+00,1.114274676102521511e+00
1.458000000000000007e+01,1.155311068465223912e+00,1.122849710817529045e+00
1.458749999999999858e+01,1.164415882574552086e+00,1.131592846775387740e+00
1.459499999999999886e+01,1.173731943786019638e+00,1.140552885262267502e+00
1.460249999999999915e+01,1.183213003758368576e+00,1.149878985508091089e+00
1.460999999999999943e+01,1.193016088469340819e+00,1.159715431677464270e+00
1.461749999999999972e+01,1.203478570381607771e+00,1.170092970129431365e+00
1.462500000000000000e+01,1.214896851613563866e+00,1.180940521172530122e+00
1.463250000000000028e+01,1.227266907862180956e+00,1.192239229082283192e+00
1.463999999999999879e+01,1.240243488788670634e+00,1.204156092925793731e+00
1.464749999999999908e+01,1.253402045235592510e+00,1.216939206880773394e+00
1.465499999999999936e+01,1.266612207799420853e+00,1.230612003640968455e+00
1.466249999999999964e+01,1.280288927439383606e+00,1.244892346075894052e+00
1.466999999999999993e+01,1.295362035359085340e+00,1.259675462726284501e+00
1.467750000000000021e+01,1.312473190583844040e+00,1.275494753284120986e+00
1.468499999999999872e+01,1.330168842381245886e+00,1.292702274271447127e+00
1.469249999999999901e+01,1.345848281346515352e+00,1.310056793097045702e+00
1.469999999999999929e+01,1.365481510224588968e+00,1.327196059808108064e+00
1.470749999999999957e+01,1.397903999208606640e+00,1.350358306633731242e+00
1.471499999999999986e+01,1.378427550235796994e+00,1.376023298172972309e+00
1.472250000000000014e+01,1.555377232717958247e+00,1.353724939664644911e+00
1.472999999999999865e+01,1.999828400106314685e+00,1.602362048780376247e+00
1.473749999999999893e+01,1.999961290140159775e+00,1.996760954457387882e+00
1.474499999999999922e+01,1.999983033556598899e+00,1.999178303282883817e+00
1.475249999999999950e+01,1.999990181325367322e+00,1.999623064773522030e+00
1.475999999999999979e+01,1.999993421390927839e+00,1.999776730461282348e+00
1.476750000000000007e+01,1.999995178150502095e+00,1.999848138700601963e+00
1.477499999999999858e+01,1.999996245328671041e+00,1.999887436325631818e+00
1.478249999999999886e+01,1.999996946300958145e+00,1.999911544523279350e+00
1.478999999999999915e+01,1.999997433539896896e+00,1.999927488760217198e+00
1.479749999999999943e+01,1.999997786882740991e+00,1.999938625021056682e+00
1.480499999999999972e+01,1.999998051566618695e+00,1.999946727421835435e+00
1.481250000000000000e+01,1.999998254846975243e+00,1.999952808519713132e+00
1.482000000000000028e+01,1.999998413966860067e+00,1.999957481778815716e+00
1.482749999999999879e+01,1.999998540271257896e+00,1.999961136909605530e+00
1.483499999999999908e+01,1.999998641462102933e+00,1.999964031016776111e+00
1.484249999999999936e+01,1.999998722896287884e+00,1.999966338825374113e+00
1.484999999999999964e+01,1.999998788363246405e+00,1.999968181703021708e+00
1.485749999999999993e+01,1.999998840565513358e+00,1.999969645077738889e+00
1.486500000000000021e+01,1.999998881421944930e+00,1.999970789185381292e+00
1.487249999999999872e+01,1.999998912259943085e+00,1.999971655793683745e+00
1.487999999999999901e+01,1.999998933934088230e+00,1.999972272362926962e+00
1.488749999999999929e+01,1.999998946891743179e+00,1.999972654447252696e+00
1.489499999999999957e+01,1.999998951195338881e+00,1.999972806743631093e+00
1.490249999999999986e+01,1.999998946502500763e+00,1.999972722912980450e+00
1.491000000000000014e+01,1.999998931996258333e+00,1.999972384034413686e+00
1.491749999999999865e+01,1.999998906245031183e+00,1.999971755213918012e+00
1.492499999999999893e+01,1.999998866950287724e+00,1.999970779304181656e+00
1.493249999999999922e+01,1.999998810496741886e+00,1.999969365594824966e+00
1.493999999999999950e+01,1.999998731126537033e+00,1.999967368962622949e+00
1.494749999999999979e+01,1.999998619336993633e+00,1.999964549351447740e+00
1.495500000000000007e+01,1.999998458517006528e+00,1.999960486653687974e+00
1.496249999999999858e+01,1.999998217083220231e+00,1.999954381663350711e+00
1.496999999999999886e+01,1.999997827108013881e+00,1.999944515074384199e+00
1.497749999999999915e+01,1.999997111555857687e+00,1.999926405550275010e+00
1.498499999999999943e+01,1.999995419630391735e+00,1.999883578989994470e+00
1.499249999999999972e+01,1.999986849634149522e+00,1.999666630968389480e+00
